timestamp,nfc_latency_ms,api_latency_ms,retry_count,payment_status,label,scenario
2025-01-01 09:34:30,150.43608331141667,165.43542765746466,0.0,1,0,apple_pay_failure
2025-01-01 09:36:00,119.31920955209031,192.69395424138645,0.0,1,0,apple_pay_failure
2025-01-01 09:37:30,98.23981951280138,221.26460890493652,0.0,1,0,apple_pay_failure
2025-01-01 09:39:00,113.9215821685847,218.0994012098064,0.0,1,0,apple_pay_failure
2025-01-01 09:40:30,85.67527347042416,172.80451682494794,0.0,1,0,apple_pay_failure
2025-01-01 09:42:00,135.7409482401488,191.38570056121443,0.0,1,0,apple_pay_failure
2025-01-01 09:43:30,113.75288522219972,188.73238623712672,0.0,1,0,apple_pay_failure
2025-01-01 09:45:00,108.86169712193148,198.24736228767858,0.0,1,0,apple_pay_failure
2025-01-01 09:46:30,136.08705197363244,191.39261585055002,0.0,1,0,apple_pay_failure
2025-01-01 09:48:00,95.23386615891242,161.40429043089568,0.0,1,0,apple_pay_failure
2025-01-01 09:49:30,128.03144034489137,153.49524697373485,1.0,1,0,apple_pay_failure
2025-01-01 09:51:00,89.03377795318237,189.39138867774471,0.0,1,0,apple_pay_failure
2025-01-01 09:52:30,110.06760990499787,155.41154707725403,0.0,1,0,apple_pay_failure
2025-01-01 09:54:00,101.93670231600402,219.0805847141515,0.0,1,0,apple_pay_failure
2025-01-01 09:55:30,141.92963440820287,185.99824529177337,0.0,1,0,apple_pay_failure
2025-01-01 09:57:00,146.49241316894,159.34806093219385,0.0,1,0,apple_pay_failure
2025-01-01 09:58:30,115.05879372130403,176.9591286994162,0.0,1,0,apple_pay_failure
2025-01-01 10:00:00,132.61099863215304,172.31731776039447,0.0,1,0,apple_pay_failure
2025-01-01 10:01:30,117.30020398121475,181.71900448339287,0.0,1,0,apple_pay_failure
2025-01-01 10:03:00,128.52092830991973,208.64622124123957,0.0,1,0,apple_pay_failure
2025-01-01 10:04:30,108.70744205367802,148.8893016894362,0.0,1,0,apple_pay_failure
2025-01-01 10:06:00,94.37491195249416,138.31058161870715,0.0,1,0,apple_pay_failure
2025-01-01 10:07:30,92.95352012280388,193.45127382546693,0.0,1,0,apple_pay_failure
2025-01-01 10:09:00,125.74682777636268,180.56792831688378,0.0,1,0,apple_pay_failure
2025-01-01 10:10:30,153.7139257921155,189.0806259521918,0.0,1,0,apple_pay_failure
2025-01-01 10:12:00,124.04117445761831,196.1136634113417,0.0,1,0,apple_pay_failure
2025-01-01 10:13:30,112.13093070898722,180.47379056475765,0.0,1,0,apple_pay_failure
2025-01-01 10:15:00,148.68028293497912,204.99224342482245,0.0,1,0,apple_pay_failure
2025-01-01 10:16:30,123.5595276995579,162.67496200116284,0.0,1,0,apple_pay_failure
2025-01-01 10:18:00,121.52150977817423,186.60943985655095,0.0,1,0,apple_pay_failure
2025-01-01 10:19:30,123.78866603332976,164.2309497649979,0.0,1,0,apple_pay_failure
2025-01-01 10:21:00,118.0143420364973,156.7523582893466,0.0,1,0,apple_pay_failure
2025-01-01 10:22:30,115.3578548911668,200.38622273250874,0.0,1,0,apple_pay_failure
2025-01-01 10:24:00,98.47554800946669,199.22632854888028,0.0,1,0,apple_pay_failure
2025-01-01 10:25:30,127.52436184771561,136.450497980122,0.0,1,0,apple_pay_failure
2025-01-01 10:27:00,118.57836824340158,156.95001896029066,0.0,1,0,apple_pay_failure
2025-01-01 10:28:30,137.89628883516016,192.29960825041536,0.0,1,0,apple_pay_failure
2025-01-01 10:30:00,114.4677229732823,211.75580111482338,0.0,1,0,apple_pay_failure
2025-01-01 10:31:30,91.40445182204297,168.35099195695423,0.0,1,0,apple_pay_failure
2025-01-01 10:33:00,118.50584052157703,180.40474699052282,0.0,1,0,apple_pay_failure
2025-01-01 10:34:30,145.49305945120022,149.6663344469246,0.0,1,0,apple_pay_failure
2025-01-01 10:36:00,114.24865315602732,247.770284577594,0.0,1,0,apple_pay_failure
2025-01-01 10:37:30,106.65214708468876,196.8780295034502,0.0,1,0,apple_pay_failure
2025-01-01 10:39:00,102.09612116612726,207.36532768633256,0.0,1,0,apple_pay_failure
2025-01-01 10:40:30,104.2497478338694,201.45052177591734,1.0,1,0,apple_pay_failure
2025-01-01 10:42:00,115.49709394799756,208.33109143395598,1.0,1,0,apple_pay_failure
2025-01-01 10:43:30,102.30026859812692,200.20207257024552,0.0,1,0,apple_pay_failure
2025-01-01 10:45:00,142.46458673396376,176.62031145259772,0.0,1,0,apple_pay_failure
2025-01-01 10:46:30,115.76047145886929,203.60033088820302,0.0,1,0,apple_pay_failure
2025-01-01 10:48:00,121.62972557242095,186.97849838178453,0.0,1,0,apple_pay_failure
2025-01-01 10:49:30,141.57359281100634,217.41440153478024,0.0,1,0,apple_pay_failure
2025-01-01 10:51:00,142.54977780625367,166.6113039474364,0.0,1,0,apple_pay_failure
2025-01-01 10:52:30,116.80900549473658,171.46848569139496,0.0,1,0,apple_pay_failure
2025-01-01 10:54:00,124.97961323232747,201.52885536001438,0.0,1,0,apple_pay_failure
2025-01-01 10:55:30,131.02539876566038,216.9911358585806,0.0,1,0,apple_pay_failure
2025-01-01 10:57:00,117.10716809475329,188.6290332819565,0.0,1,0,apple_pay_failure
2025-01-01 10:58:30,93.32980720562237,167.18680631822576,0.0,1,0,apple_pay_failure
2025-01-01 11:00:00,129.82058555554664,182.02610319722035,0.0,1,0,apple_pay_failure
2025-01-01 11:01:30,133.415284572308,172.54439802341088,0.0,1,0,apple_pay_failure
2025-01-01 11:03:00,126.23253921447017,232.42093950169533,0.0,1,0,apple_pay_failure
2025-01-01 11:04:30,106.14683014930173,207.46772874110118,0.0,1,0,apple_pay_failure
2025-01-01 11:06:00,117.05959031538052,216.61107501513195,0.0,1,0,apple_pay_failure
2025-01-01 11:07:30,111.13845271705296,192.53861857668417,0.0,1,0,apple_pay_failure
2025-01-01 11:09:00,115.50433144008258,171.12192426861753,0.0,1,0,apple_pay_failure
2025-01-01 11:10:30,139.4532778909001,214.33159111354416,0.0,1,0,apple_pay_failure
2025-01-01 11:12:00,142.94369450089732,226.34873833999498,1.0,1,0,apple_pay_failure
2025-01-01 11:13:30,130.0412729011449,199.54898242049077,0.0,1,0,apple_pay_failure
2025-01-01 11:15:00,128.23117679667493,184.39369202887653,0.0,1,0,apple_pay_failure
2025-01-01 11:16:30,130.1494348433383,212.02434450487203,0.0,1,0,apple_pay_failure
2025-01-01 11:18:00,119.81636720090336,175.72212871994037,0.0,1,0,apple_pay_failure
2025-01-01 11:19:30,118.86504807769401,204.11351468023457,0.0,1,0,apple_pay_failure
2025-01-01 11:21:00,109.8953221893589,167.21039459240328,0.0,1,0,apple_pay_failure
2025-01-01 11:22:30,119.16198824924889,160.7408527758664,0.0,1,0,apple_pay_failure
2025-01-01 11:24:00,153.8992047993939,199.1611219977094,0.0,1,0,apple_pay_failure
2025-01-01 11:25:30,133.0355899388074,193.44825521060085,0.0,1,0,apple_pay_failure
2025-01-01 11:27:00,114.86824464859706,232.6076593585493,0.0,1,0,apple_pay_failure
2025-01-01 11:28:30,112.92110021799718,177.9973233879686,0.0,1,0,apple_pay_failure
2025-01-01 11:30:00,107.03265012621381,185.5861888700641,0.0,1,0,apple_pay_failure
2025-01-01 11:31:30,125.61555524606364,156.50151711728384,0.0,1,0,apple_pay_failure
2025-01-01 11:33:00,125.87318540253871,138.2679940249372,0.0,1,0,apple_pay_failure
2025-01-01 11:34:30,98.35317514498593,140.47962372164181,0.0,1,0,apple_pay_failure
2025-01-01 11:36:00,127.29502795862554,196.57769710497948,0.0,1,0,apple_pay_failure
2025-01-01 11:37:30,111.45791594222254,155.58402275283777,0.0,1,0,apple_pay_failure
2025-01-01 11:39:00,141.40081734973253,213.1696740735403,0.0,1,0,apple_pay_failure
2025-01-01 11:40:30,122.35265975556275,220.5566698104662,0.0,1,0,apple_pay_failure
2025-01-01 11:42:00,145.76595074490353,177.86491240737976,0.0,1,0,apple_pay_failure
2025-01-01 11:43:30,113.12809810670986,226.4606195818099,0.0,1,0,apple_pay_failure
2025-01-01 11:45:00,115.68024200218828,190.67999191508784,0.0,1,0,apple_pay_failure
2025-01-01 11:46:30,124.4971252840485,213.12386455682525,0.0,1,0,apple_pay_failure
2025-01-01 11:48:00,135.83922448746807,179.35734147280365,0.0,1,0,apple_pay_failure
2025-01-01 11:49:30,128.48823732941108,208.9792704893278,0.0,1,0,apple_pay_failure
2025-01-01 11:51:00,101.49714084408656,161.41707042882894,0.0,1,0,apple_pay_failure
2025-01-01 11:52:30,122.7435105242215,200.56706225666258,0.0,1,0,apple_pay_failure
2025-01-01 11:54:00,120.33367107810841,173.5195738344635,0.0,1,0,apple_pay_failure
2025-01-01 11:55:30,113.56397109666013,181.73600507455458,0.0,1,0,apple_pay_failure
2025-01-01 11:57:00,110.2784206066146,200.7929641832557,0.0,1,0,apple_pay_failure
2025-01-01 11:58:30,146.21365859022967,189.31779252426438,0.0,1,0,apple_pay_failure
2025-01-01 12:00:00,114.14420277957655,183.14062582031303,0.0,1,0,apple_pay_failure
2025-01-01 12:01:30,107.31116044308288,203.1944789388151,0.0,1,0,apple_pay_failure
2025-01-01 12:03:00,129.5566924921866,205.08015611356296,0.0,1,0,apple_pay_failure
2025-01-01 12:04:30,121.9593446589338,150.37482367175076,0.0,1,0,apple_pay_failure
2025-01-01 12:06:00,118.86279200541124,198.97360914362244,0.0,1,0,apple_pay_failure
2025-01-01 12:07:30,131.7195271657574,201.77502638553787,0.0,1,0,apple_pay_failure
2025-01-01 12:09:00,127.32938123839028,166.20701388439014,0.0,1,0,apple_pay_failure
2025-01-01 12:10:30,125.43285001426639,194.64502031756612,0.0,1,0,apple_pay_failure
2025-01-01 12:12:00,134.46300726587114,151.89416548524719,0.0,1,0,apple_pay_failure
2025-01-01 12:13:30,124.25454635752186,220.98310256573967,0.0,1,0,apple_pay_failure
2025-01-01 12:15:00,110.74617076364291,179.0586431621458,0.0,1,0,apple_pay_failure
2025-01-01 12:16:30,114.56576657370415,183.0359929992541,0.0,1,0,apple_pay_failure
2025-01-01 12:18:00,112.18541497043532,214.93479903112836,0.0,1,0,apple_pay_failure
2025-01-01 12:19:30,123.145830854649,181.4314733125598,0.0,1,0,apple_pay_failure
2025-01-01 12:21:00,103.83022658623942,199.9721945589854,0.0,1,0,apple_pay_failure
2025-01-01 12:22:30,92.51361049907135,158.81499226164593,0.0,1,0,apple_pay_failure
2025-01-01 12:24:00,121.32232386897593,170.75612939285276,0.0,1,0,apple_pay_failure
2025-01-01 12:25:30,99.95219175066458,150.1885654218213,0.0,1,0,apple_pay_failure
2025-01-01 12:27:00,90.72032852182312,179.79538404912947,0.0,1,0,apple_pay_failure
2025-01-01 12:28:30,125.59996175725033,210.77588570336047,0.0,1,0,apple_pay_failure
2025-01-01 12:30:00,109.33420205814689,190.59020461011872,0.0,1,0,apple_pay_failure
2025-01-01 12:31:30,127.44188133358614,207.1069407772303,0.0,1,0,apple_pay_failure
2025-01-01 12:33:00,112.03719372113041,159.34480834699625,0.0,1,0,apple_pay_failure
2025-01-01 12:34:30,103.1705641769163,162.91931540287214,0.0,1,0,apple_pay_failure
2025-01-01 12:36:00,101.34723729215976,173.3614207333892,0.0,1,0,apple_pay_failure
2025-01-01 12:37:30,112.27609165944433,199.31432318239558,0.0,1,0,apple_pay_failure
2025-01-01 12:39:00,115.89925790631331,193.91071573658064,0.0,1,0,apple_pay_failure
2025-01-01 12:40:30,107.6480987397571,184.6177714078641,0.0,1,0,apple_pay_failure
2025-01-01 12:42:00,115.78338130779872,200.56573360932452,0.0,1,0,apple_pay_failure
2025-01-01 12:43:30,96.95846555681288,181.21503922214507,0.0,1,0,apple_pay_failure
2025-01-01 12:45:00,120.21733417464415,184.46188826455048,0.0,1,0,apple_pay_failure
2025-01-01 12:46:30,93.09526887299432,217.62087073225445,0.0,1,0,apple_pay_failure
2025-01-01 12:48:00,117.09215524568654,170.34328254782918,0.0,1,0,apple_pay_failure
2025-01-01 12:49:30,130.45941164669364,189.56702841450328,0.0,1,0,apple_pay_failure
2025-01-01 12:51:00,136.37908203367235,225.29862022264498,0.0,1,0,apple_pay_failure
2025-01-01 12:52:30,145.71570370303638,187.5476175542306,0.0,1,0,apple_pay_failure
2025-01-01 12:54:00,96.65568529726961,202.66383693809277,0.0,1,0,apple_pay_failure
2025-01-01 12:55:30,131.3808780083173,169.83295549452868,0.0,1,0,apple_pay_failure
2025-01-01 12:57:00,138.09423291173772,233.913009609474,0.0,1,0,apple_pay_failure
2025-01-01 12:58:30,134.7083547725695,128.75921952243257,0.0,1,0,apple_pay_failure
2025-01-01 13:00:00,106.06014277340643,156.64194905249113,0.0,1,0,apple_pay_failure
2025-01-01 13:01:30,126.17695246673968,158.6538963721475,0.0,1,0,apple_pay_failure
2025-01-01 13:03:00,147.90083508340717,225.49508832933915,0.0,1,0,apple_pay_failure
2025-01-01 13:04:30,97.54089536465108,193.8120282810935,0.0,1,0,apple_pay_failure
2025-01-01 13:06:00,127.14506550385879,178.4418254411133,0.0,1,0,apple_pay_failure
2025-01-01 13:07:30,136.68435728488623,152.95605200173725,0.0,1,0,apple_pay_failure
2025-01-01 13:09:00,109.55113476512095,194.10322607252078,1.0,1,0,apple_pay_failure
2025-01-01 13:10:30,128.74455454928932,187.85084448251325,0.0,1,0,apple_pay_failure
2025-01-01 13:12:00,103.93661238007694,167.6757649227074,0.0,1,0,apple_pay_failure
2025-01-01 13:13:30,107.81687127852392,147.7118211650506,0.0,1,0,apple_pay_failure
2025-01-01 13:15:00,107.74379629756729,157.43105685658594,0.0,1,0,apple_pay_failure
2025-01-01 13:16:30,122.88461548228379,190.335319780084,0.0,1,0,apple_pay_failure
2025-01-01 13:18:00,118.63528100950849,192.775269740848,0.0,1,0,apple_pay_failure
2025-01-01 13:19:30,134.31172811583096,186.8285898453234,0.0,1,0,apple_pay_failure
2025-01-01 13:21:00,105.89581328641589,181.21037225262637,1.0,1,0,apple_pay_failure
2025-01-01 13:22:30,118.03086524861251,140.78157596940926,0.0,1,0,apple_pay_failure
2025-01-01 13:24:00,134.4161469542026,186.21925385289092,0.0,1,0,apple_pay_failure
2025-01-01 13:25:30,128.41165758352417,159.18662654146522,1.0,1,0,apple_pay_failure
2025-01-01 13:27:00,100.13037996628154,186.0447449793311,1.0,1,0,apple_pay_failure
2025-01-01 13:28:30,129.97805527436566,196.62626481354854,0.0,1,0,apple_pay_failure
2025-01-01 13:30:00,112.82373180293152,168.10561247942076,0.0,1,0,apple_pay_failure
2025-01-01 13:31:30,125.78079806841974,159.42323558496008,0.0,1,0,apple_pay_failure
2025-01-01 13:33:00,124.51020622534362,209.8402787091526,0.0,1,0,apple_pay_failure
2025-01-01 13:34:30,138.28978325952943,193.7949296856123,0.0,1,0,apple_pay_failure
2025-01-01 13:36:00,121.74839909603052,169.08435971427258,0.0,1,0,apple_pay_failure
2025-01-01 13:37:30,92.19291192738442,109.99209642807811,0.0,1,0,apple_pay_failure
2025-01-01 13:39:00,99.45210421531209,183.7718636533337,0.0,1,0,apple_pay_failure
2025-01-01 13:40:30,130.96731578141086,200.7284546447535,0.0,1,0,apple_pay_failure
2025-01-01 13:42:00,116.12525500143583,213.03892243314286,0.0,1,0,apple_pay_failure
2025-01-01 13:43:30,137.06968590141094,168.05351612952126,0.0,1,0,apple_pay_failure
2025-01-01 13:45:00,124.10158226896536,168.9242308157298,0.0,1,0,apple_pay_failure
2025-01-01 13:46:30,108.76401396081711,173.92733183335503,0.0,1,0,apple_pay_failure
2025-01-01 13:48:00,136.2361013958482,205.94804582903336,1.0,1,0,apple_pay_failure
2025-01-01 13:49:30,107.88903477706259,155.63204934066468,0.0,1,0,apple_pay_failure
2025-01-01 13:51:00,89.21046737586984,182.17807752128093,1.0,1,0,apple_pay_failure
2025-01-01 13:52:30,150.95693326594272,161.85638646831765,0.0,1,0,apple_pay_failure
2025-01-01 13:54:00,91.33876683566706,191.71371225288826,0.0,1,0,apple_pay_failure
2025-01-01 13:55:30,129.5461928846898,146.13288277299213,1.0,1,0,apple_pay_failure
2025-01-01 13:57:00,134.0827765343801,194.40400496006998,0.0,1,0,apple_pay_failure
2025-01-01 13:58:30,122.20598794652388,172.58382717066218,0.0,1,0,apple_pay_failure
2025-01-01 14:00:00,94.74904734542866,179.39904235492608,0.0,1,0,apple_pay_failure
2025-01-01 14:01:30,135.22522403191334,198.14385542784765,0.0,1,0,apple_pay_failure
2025-01-01 14:03:00,98.37684425042302,213.5953369386424,0.0,1,0,apple_pay_failure
2025-01-01 14:04:30,99.845571526643,142.5753249744095,0.0,1,0,apple_pay_failure
2025-01-01 14:06:00,114.57497531002551,210.08887677948863,0.0,1,0,apple_pay_failure
2025-01-01 14:07:30,131.82756861175497,198.95390007389537,0.0,1,0,apple_pay_failure
2025-01-01 14:09:00,124.50170858596191,177.6327025928461,0.0,1,0,apple_pay_failure
2025-01-01 14:10:30,132.16152428681278,220.09998782187705,0.0,1,0,apple_pay_failure
2025-01-01 14:12:00,113.34534254179435,189.71625564939612,1.0,1,0,apple_pay_failure
2025-01-01 14:13:30,117.4172507016606,217.33592010213653,0.0,1,0,apple_pay_failure
2025-01-01 14:15:00,102.94294817752201,170.1802594300938,0.0,1,0,apple_pay_failure
2025-01-01 14:16:30,115.24701820165986,163.33200588360887,0.0,1,0,apple_pay_failure
2025-01-01 14:18:00,128.89692227714843,215.61642782749522,0.0,1,0,apple_pay_failure
2025-01-01 14:19:30,115.50257919037321,239.10680158361902,0.0,1,0,apple_pay_failure
2025-01-01 14:21:00,127.13189332221923,200.8446315086052,0.0,1,0,apple_pay_failure
2025-01-01 14:22:30,111.40088622675721,207.27961903701905,0.0,1,0,apple_pay_failure
2025-01-01 14:24:00,111.11412610815373,173.1525422043521,0.0,1,0,apple_pay_failure
2025-01-01 14:25:30,120.58752974591376,151.8708098062946,0.0,1,0,apple_pay_failure
2025-01-01 14:27:00,117.07677745787564,179.35077358349895,0.0,1,0,apple_pay_failure
2025-01-01 14:28:30,128.88577863902188,222.5079698541552,0.0,1,0,apple_pay_failure
2025-01-01 14:30:00,122.6743536240894,138.4885285820817,0.0,1,0,apple_pay_failure
2025-01-01 14:31:30,146.10519443089237,172.61681923391907,0.0,1,0,apple_pay_failure
2025-01-01 14:33:00,116.70758243233499,137.13649390030972,0.0,1,0,apple_pay_failure
2025-01-01 14:34:30,116.59121025365549,187.7067302711448,0.0,1,0,apple_pay_failure
2025-01-01 14:36:00,104.39803404322207,206.856111855782,0.0,1,0,apple_pay_failure
2025-01-01 14:37:30,120.34166951128779,153.93169894858497,0.0,1,0,apple_pay_failure
2025-01-01 14:39:00,130.242434080083,174.7652093320132,0.0,1,0,apple_pay_failure
2025-01-01 14:40:30,108.89556537890458,218.14367302752305,0.0,1,0,apple_pay_failure
2025-01-01 14:42:00,119.25491605860559,182.78833329720513,1.0,1,0,apple_pay_failure
2025-01-01 14:43:30,130.77835140269755,154.01882408822803,0.0,1,0,apple_pay_failure
2025-01-01 14:45:00,118.09636276483963,152.0934838978846,0.0,1,0,apple_pay_failure
2025-01-01 14:46:30,112.2129404827766,134.6338125098667,0.0,1,0,apple_pay_failure
2025-01-01 14:48:00,134.59639726170306,204.33236687811143,0.0,1,0,apple_pay_failure
2025-01-01 14:49:30,121.45529348334397,166.3469519568514,0.0,1,0,apple_pay_failure
2025-01-01 14:51:00,125.94846758614324,211.26701436696064,0.0,1,0,apple_pay_failure
2025-01-01 14:52:30,137.57090175315778,206.67572338900095,0.0,1,0,apple_pay_failure
2025-01-01 14:54:00,137.1797387770445,168.4992562010954,0.0,1,0,apple_pay_failure
2025-01-01 14:55:30,114.79193726288966,171.80115407889696,0.0,1,0,apple_pay_failure
2025-01-01 14:57:00,112.11855420790621,204.46585523947064,0.0,1,0,apple_pay_failure
2025-01-01 14:58:30,124.26463399998197,188.73569240746647,0.0,1,0,apple_pay_failure
2025-01-01 15:00:00,118.00818697141801,191.69573697114552,0.0,1,0,apple_pay_failure
2025-01-01 15:01:30,91.50208021076479,143.82274138748534,0.0,1,0,apple_pay_failure
2025-01-01 15:03:00,139.1304260199883,207.44280238135573,0.0,1,0,apple_pay_failure
2025-01-01 15:04:30,120.29041991248884,163.11685659088153,0.0,1,0,apple_pay_failure
2025-01-01 15:06:00,131.04566949972698,128.26239096378401,0.0,1,0,apple_pay_failure
2025-01-01 15:07:30,102.40625153579745,169.57686866980103,0.0,1,0,apple_pay_failure
2025-01-01 15:09:00,139.3230533813759,195.54990602090402,1.0,1,0,apple_pay_failure
2025-01-01 15:10:30,111.1760579090654,237.42815021691004,0.0,1,0,apple_pay_failure
2025-01-01 15:12:00,118.38499389790009,175.6793393934435,0.0,1,0,apple_pay_failure
2025-01-01 15:13:30,98.97862995408934,151.7554598001981,0.0,1,0,apple_pay_failure
2025-01-01 15:15:00,117.49575394902618,238.08684021960414,0.0,1,0,apple_pay_failure
2025-01-01 15:16:30,116.55294100963843,189.00594870146583,0.0,1,0,apple_pay_failure
2025-01-01 15:18:00,117.21959191272421,178.4706841630413,0.0,1,0,apple_pay_failure
2025-01-01 15:19:30,126.57757114133729,158.10032651577222,0.0,1,0,apple_pay_failure
2025-01-01 15:21:00,120.90518771802753,159.90055019853253,0.0,1,0,apple_pay_failure
2025-01-01 15:22:30,134.63673937642622,221.9668168945657,0.0,1,0,apple_pay_failure
2025-01-01 15:24:00,112.9776272152292,178.23272999470032,0.0,1,0,apple_pay_failure
2025-01-01 15:25:30,105.05976136928454,171.55477995599114,0.0,1,0,apple_pay_failure
2025-01-01 15:27:00,119.71340412569907,172.25218044012937,0.0,1,0,apple_pay_failure
2025-01-01 15:28:30,129.42552054455675,224.19664532737568,0.0,1,0,apple_pay_failure
2025-01-01 15:30:00,138.66962659451738,170.26465804091896,0.0,1,0,apple_pay_failure
2025-01-01 15:31:30,132.2088215334591,200.7039899558851,0.0,1,0,apple_pay_failure
2025-01-01 15:33:00,93.5183899851251,191.65354749414365,0.0,1,0,apple_pay_failure
2025-01-01 15:34:30,125.65587537090323,190.9816466680123,0.0,1,0,apple_pay_failure
2025-01-01 15:36:00,141.90557659381852,163.06871807374375,0.0,1,0,apple_pay_failure
2025-01-01 15:37:30,120.9386454952002,201.46385594934708,0.0,1,0,apple_pay_failure
2025-01-01 15:39:00,112.2593624978696,225.21580038526085,0.0,1,0,apple_pay_failure
2025-01-01 15:40:30,124.6374127903944,183.6954093665436,0.0,1,0,apple_pay_failure
2025-01-01 15:42:00,112.45137023668357,162.00635588975263,0.0,1,0,apple_pay_failure
2025-01-01 15:43:30,129.58669748856082,152.71565787724631,0.0,1,0,apple_pay_failure
2025-01-01 15:45:00,119.80508292813573,189.76793775156494,0.0,1,0,apple_pay_failure
2025-01-01 15:46:30,140.89500194994756,178.20039874136913,0.0,1,0,apple_pay_failure
2025-01-01 15:48:00,127.49254122736397,182.39064880149846,0.0,1,0,apple_pay_failure
2025-01-01 15:49:30,109.14172970106505,185.29571298955779,0.0,1,0,apple_pay_failure
2025-01-01 15:51:00,129.069469258252,148.1096835669751,0.0,1,0,apple_pay_failure
2025-01-01 15:52:30,134.04017550346666,204.53713059332276,0.0,1,0,apple_pay_failure
2025-01-01 15:54:00,111.47316217807852,190.85795138075247,0.0,1,0,apple_pay_failure
2025-01-01 15:55:30,113.61308396257304,183.1345969016114,0.0,1,0,apple_pay_failure
2025-01-01 15:57:00,85.42225089598189,190.79642992924465,0.0,1,0,apple_pay_failure
2025-01-01 15:58:30,133.55108983448153,208.15357219759443,0.0,1,0,apple_pay_failure
2025-01-01 16:00:00,172.44584141639052,706.8209559418461,3.0,0,1,apple_pay_failure
2025-01-01 16:01:30,167.59511468638442,300.0,3.0,1,1,apple_pay_failure
2025-01-01 16:03:00,197.82377553807046,463.22771094343335,6.0,1,1,apple_pay_failure
2025-01-01 16:04:30,203.08448978037836,462.4674980719292,2.0,1,1,apple_pay_failure
2025-01-01 16:06:00,206.91877602071997,300.0,3.0,1,1,apple_pay_failure
2025-01-01 16:07:30,185.43888005789216,752.3800289033069,2.0,0,1,apple_pay_failure
2025-01-01 16:09:00,208.4716363596176,492.432826421066,3.0,1,1,apple_pay_failure
2025-01-01 16:10:30,174.75826481497788,300.0,1.0,1,1,apple_pay_failure
2025-01-01 16:12:00,231.83187586903296,890.0742505971739,4.0,0,1,apple_pay_failure
2025-01-01 16:13:30,173.63776117030986,666.9105730383656,0.0,0,1,apple_pay_failure
2025-01-01 16:15:00,171.54292883524246,1121.3488266756942,0.0,0,1,apple_pay_failure
2025-01-01 16:16:30,162.12468803579065,645.6914272064106,0.0,0,1,apple_pay_failure
2025-01-01 16:18:00,191.85829466444608,458.6844347849793,4.0,1,1,apple_pay_failure
2025-01-01 16:19:30,160.6830659608822,768.6794795039852,3.0,0,1,apple_pay_failure
2025-01-01 16:21:00,160.35481691581833,345.44102611775975,2.0,1,1,apple_pay_failure
2025-01-01 16:22:30,200.61207472147692,389.67283034465373,1.0,1,1,apple_pay_failure
2025-01-01 16:24:00,193.77079114672978,368.44626356378103,1.0,1,1,apple_pay_failure
2025-01-01 16:25:30,171.14938329376977,335.4887399465357,3.0,1,1,apple_pay_failure
2025-01-01 16:27:00,248.64766546941797,1265.8308442875218,3.0,0,1,apple_pay_failure
2025-01-01 16:28:30,175.9152747706375,474.4377093918765,1.0,1,1,apple_pay_failure
2025-01-01 16:30:00,207.25201371985943,456.5438862829788,3.0,1,1,apple_pay_failure
2025-01-01 16:31:30,181.8692737982234,354.12069895322827,1.0,1,1,apple_pay_failure
2025-01-01 16:33:00,165.63482248946178,300.0,3.0,1,1,apple_pay_failure
