timestamp,g_force,wrist_velocity,jerk_magnitude,context_activity,label,scenario
2025-01-01 14:00:04.600,0.9215780545179306,0.3027588776095029,0.07188982098892993,0,0,false_sos
2025-01-01 14:00:04.700,0.9998088779519588,0.3209534052390392,0.07823082343402821,0,0,false_sos
2025-01-01 14:00:04.800,0.981405930237803,0.24559473405827167,0.01840294771415585,0,0,false_sos
2025-01-01 14:00:04.900,1.0568779835886517,0.3275734587426538,0.07547205335084872,0,0,false_sos
2025-01-01 14:00:05.000,1.0362526890591053,0.24867201824340043,0.020625294529546423,0,0,false_sos
2025-01-01 14:00:05.100,0.9733859379771284,0.24667946315898495,0.06286675108197692,0,0,false_sos
2025-01-01 14:00:05.200,0.9692433851997139,0.3196369503132305,0.004142552777414488,0,0,false_sos
2025-01-01 14:00:05.300,0.9575738073933819,0.20927448654561726,0.011669577806331932,0,0,false_sos
2025-01-01 14:00:05.400,1.1080244796744696,0.2909421826859418,0.15045067228108766,0,0,false_sos
2025-01-01 14:00:05.500,1.1612176660035507,0.19723969143486192,0.0531931863290811,0,0,false_sos
2025-01-01 14:00:05.600,0.9953974089701169,0.27103730554124755,0.16582025703343384,0,0,false_sos
2025-01-01 14:00:05.700,1.0451723430469597,0.32880037483634916,0.04977493407684286,0,0,false_sos
2025-01-01 14:00:05.800,1.0287625836414378,0.3377324001091976,0.016409759405521918,0,0,false_sos
2025-01-01 14:00:05.900,0.9590427924644623,0.24147203428729125,0.06971979117697547,0,0,false_sos
2025-01-01 14:00:06.000,0.9581468628082168,0.2441488183692279,0.0008959296562455199,0,0,false_sos
2025-01-01 14:00:06.100,0.96149028673642,0.3752264474156317,0.003343423928203193,0,0,false_sos
2025-01-01 14:00:06.200,0.8460672440725608,0.31801902226398454,0.11542304266385917,0,0,false_sos
2025-01-01 14:00:06.300,0.9394037419529971,0.3684077437578439,0.0933364978804363,0,0,false_sos
2025-01-01 14:00:06.400,1.036278483221397,0.21951101908231885,0.09687474126839979,0,0,false_sos
2025-01-01 14:00:06.500,1.0737875318605496,0.37020823600124236,0.03750904863915272,0,0,false_sos
2025-01-01 14:00:06.600,0.9834120241378779,0.31642832279446464,0.09037550772267178,0,0,false_sos
2025-01-01 14:00:06.700,0.9699264031032679,0.23604426535060571,0.01348562103460993,0,0,false_sos
2025-01-01 14:00:06.800,1.0511907178624162,0.3019795420899418,0.0812643147591483,0,0,false_sos
2025-01-01 14:00:06.900,1.1642954589036305,0.3724613319863881,0.11310474104121426,0,0,false_sos
2025-01-01 14:00:07.000,0.9257331819351968,0.32861818107371626,0.23856227696843368,0,0,false_sos
2025-01-01 14:00:07.100,0.9380271973496954,0.23868251799952123,0.012294015414498594,0,0,false_sos
2025-01-01 14:00:07.200,0.9650283475454807,0.21873365859259528,0.027001150195785306,0,0,false_sos
2025-01-01 14:00:07.300,1.043833464768587,0.35772829454190547,0.07880511722310624,0,0,false_sos
2025-01-01 14:00:07.400,0.931668563722813,0.28300822112623664,0.11216490104577392,0,0,false_sos
2025-01-01 14:00:07.500,1.0372526377603226,0.2577937336586019,0.10558407403750958,0,0,false_sos
2025-01-01 14:00:07.600,0.9423200261251695,0.27279770185567614,0.0949326116351531,0,0,false_sos
2025-01-01 14:00:07.700,1.0449809364846505,0.26112660649770963,0.102660910359481,0,0,false_sos
2025-01-01 14:00:07.800,0.9748113539093939,0.22461162502644283,0.07016958257525663,0,0,false_sos
2025-01-01 14:00:07.900,0.9656082334504956,0.2862699473784429,0.009203120458898262,0,0,false_sos
2025-01-01 14:00:08.000,1.0651996354456978,0.311250376110818,0.09959140199520222,0,0,false_sos
2025-01-01 14:00:08.100,0.9051664952677275,0.22344318527767526,0.16003314017797032,0,0,false_sos
2025-01-01 14:00:08.200,0.9385098383377241,0.35041162910822576,0.033343343069996534,0,0,false_sos
2025-01-01 14:00:08.300,1.0583332376544514,0.2565635340798491,0.11982339931672736,0,0,false_sos
2025-01-01 14:00:08.400,1.0612728839380214,0.3123045788515771,0.0029396462835700188,0,0,false_sos
2025-01-01 14:00:08.500,1.0166240042680912,0.33953067863475606,0.04464887966993025,0,0,false_sos
2025-01-01 14:00:08.600,0.8250307781402133,0.3411182820113363,0.19159322612787788,0,0,false_sos
2025-01-01 14:00:08.700,1.0577572045926102,0.37209328345819126,0.23272642645239694,0,0,false_sos
2025-01-01 14:00:08.800,1.0279000475095217,0.2102610457427073,0.02985715708308856,0,0,false_sos
2025-01-01 14:00:08.900,0.9729105396718394,0.19770180039440266,0.054989507837682305,0,0,false_sos
2025-01-01 14:00:09.000,0.844368745478494,0.217798924375312,0.12854179419334533,0,0,false_sos
2025-01-01 14:00:09.100,1.0664724526241713,0.2671757586014229,0.2221037071456773,0,0,false_sos
2025-01-01 14:00:09.200,1.139939343206481,0.31864404851867056,0.07346689058230971,0,0,false_sos
2025-01-01 14:00:09.300,1.0400909835949974,0.23855411255553488,0.09984835961148364,0,0,false_sos
2025-01-01 14:00:09.400,1.106425353893801,0.24243267030720705,0.06633437029880351,0,0,false_sos
2025-01-01 14:00:09.500,0.9473986185841687,0.2708453565346654,0.15902673530963218,0,0,false_sos
2025-01-01 14:00:09.600,1.0147956760313774,0.2652636858270647,0.0673970574472087,0,0,false_sos
2025-01-01 14:00:09.700,0.9479154816837055,0.4045941608485882,0.0668801943476719,0,0,false_sos
2025-01-01 14:00:09.800,0.91035945028928,0.24446792669209466,0.03755603139442554,0,0,false_sos
2025-01-01 14:00:09.900,0.9722714569961903,0.3858963100337412,0.06191200670691033,0,0,false_sos
2025-01-01 14:00:10.000,0.9270924174914116,0.4110826926827785,0.04517903950477875,0,0,false_sos
2025-01-01 14:00:10.100,0.9403091797866642,0.29090097444678015,0.013216762295252593,0,0,false_sos
2025-01-01 14:00:10.200,0.9383225177175966,0.2874820022483,0.001986662069067613,0,0,false_sos
2025-01-01 14:00:10.300,0.9668837028938173,0.29018191635795326,0.02856118517622075,0,0,false_sos
2025-01-01 14:00:10.400,0.9766550889981419,0.26327808939585573,0.009771386104324598,0,0,false_sos
2025-01-01 14:00:10.500,1.0101418195780782,0.2663236417346822,0.03348673057993634,0,0,false_sos
2025-01-01 14:00:10.600,0.9002131074684485,0.23035324098518167,0.10992871210962973,0,0,false_sos
2025-01-01 14:00:10.700,1.025373676859324,0.3154312248082787,0.1251605693908755,0,0,false_sos
2025-01-01 14:00:10.800,0.8545262863472792,0.3418474213378969,0.17084739051204478,0,0,false_sos
2025-01-01 14:00:10.900,1.0044553754714358,0.2565473047340062,0.1499290891241566,0,0,false_sos
2025-01-01 14:00:11.000,1.0064692950715475,0.3376553456807823,0.0020139196001116577,0,0,false_sos
2025-01-01 14:00:11.100,0.8144121956488826,0.27213351619378046,0.1920570994226649,0,0,false_sos
2025-01-01 14:00:11.200,0.9727103062943745,0.2607231752315849,0.15829811064549193,0,0,false_sos
2025-01-01 14:00:11.300,1.0871876888842618,0.3017469419321911,0.11447738258988727,0,0,false_sos
2025-01-01 14:00:11.400,1.0360424943367421,0.27964136569546333,0.051145194547519646,0,0,false_sos
2025-01-01 14:00:11.500,0.9604561082081706,0.3810580981698381,0.07558638612857149,0,0,false_sos
2025-01-01 14:00:11.600,0.9562738606624902,0.36627334457618593,0.004182247545680418,0,0,false_sos
2025-01-01 14:00:11.700,1.0233621191854405,0.36503805129277733,0.0670882585229503,0,0,false_sos
2025-01-01 14:00:11.800,1.0123363674148673,0.3385139282896614,0.011025751770573189,0,0,false_sos
2025-01-01 14:00:11.900,1.0653844415224862,0.2316380385178582,0.053048074107618914,0,0,false_sos
2025-01-01 14:00:12.000,1.0115004624307573,0.2694809881505936,0.05388397909172893,0,0,false_sos
2025-01-01 14:00:12.100,1.0724137226542934,0.2919471457955189,0.06091326022353605,0,0,false_sos
2025-01-01 14:00:12.200,1.0320538934532835,0.3864094692011525,0.04035982920100989,0,0,false_sos
2025-01-01 14:00:12.300,0.9388324881101638,0.2572864032126092,0.09322140534311962,0,0,false_sos
2025-01-01 14:00:12.400,0.9186398379564695,0.359006584485676,0.020192650153694314,0,0,false_sos
2025-01-01 14:00:12.500,0.9578408597360717,0.1998740351790374,0.03920102177960216,0,0,false_sos
2025-01-01 14:00:12.600,1.0326926917043724,0.2750671908468672,0.0748518319683007,0,0,false_sos
2025-01-01 14:00:12.700,0.9305760148059075,0.28022765695901397,0.10211667689846493,0,0,false_sos
2025-01-01 14:00:12.800,1.0713435332825911,0.3536851661259799,0.14076751847668367,0,0,false_sos
2025-01-01 14:00:12.900,0.8768748704116742,0.34909260150220145,0.1944686628709169,0,0,false_sos
2025-01-01 14:00:13.000,0.9788602070990379,0.3053645596633477,0.10198533668736365,0,0,false_sos
2025-01-01 14:00:13.100,0.9254112589023802,0.3217385005868025,0.053448948196657686,0,0,false_sos
2025-01-01 14:00:13.200,1.0250302974932848,0.23193374617027537,0.0996190385909046,0,0,false_sos
2025-01-01 14:00:13.300,1.0109432257996176,0.20892596346608805,0.014087071693667186,0,0,false_sos
2025-01-01 14:00:13.400,0.9878639846869045,0.3550009854879476,0.02307924111271309,0,0,false_sos
2025-01-01 14:00:13.500,0.9010529839118563,0.4400576577507098,0.08681100077504822,0,0,false_sos
2025-01-01 14:00:13.600,0.9294007686722543,0.35261666892941035,0.02834778476039801,0,0,false_sos
2025-01-01 14:00:13.700,0.9471494001115905,0.27734676628712984,0.01774863143933625,0,0,false_sos
2025-01-01 14:00:13.800,1.0794359300763752,0.3267324817227386,0.13228652996478463,0,0,false_sos
2025-01-01 14:00:13.900,0.9484962354302384,0.20734966475448144,0.13093969464613675,0,0,false_sos
2025-01-01 14:00:14.000,1.0400934150226882,0.290252579142806,0.09159717959244973,0,0,false_sos
2025-01-01 14:00:14.100,1.0735988105033603,0.2836818510464567,0.03350539548067211,0,0,false_sos
2025-01-01 14:00:14.200,0.932441886859692,0.3673723482634631,0.14115692364366828,0,0,false_sos
2025-01-01 14:00:14.300,0.9586845720238252,0.314949792276283,0.026242685164133195,0,0,false_sos
2025-01-01 14:00:14.400,0.8234506323600407,0.34994499431663895,0.1352339396637845,0,0,false_sos
2025-01-01 14:00:14.500,0.9677496802522452,0.2317124349495604,0.1442990478922045,0,0,false_sos
2025-01-01 14:00:14.600,1.0570660335385655,0.2873868538033812,0.08931635328632037,0,0,false_sos
2025-01-01 14:00:14.700,0.924269083121128,0.2603173528936445,0.13279695041743755,0,0,false_sos
2025-01-01 14:00:14.800,1.0281089223147908,0.3427839393456293,0.1038398391936628,0,0,false_sos
2025-01-01 14:00:14.900,1.063085638329354,0.3146112837126387,0.034976716014563314,0,0,false_sos
2025-01-01 14:00:15.000,1.0288025430079792,0.30851645592263693,0.03428309532137486,0,0,false_sos
2025-01-01 14:00:15.100,0.9649438850154646,0.19832673509853394,0.06385865799251467,0,0,false_sos
2025-01-01 14:00:15.200,1.0182668163565323,0.38934284502194266,0.05332293134106769,0,0,false_sos
2025-01-01 14:00:15.300,0.9459699953904955,0.2835722383231433,0.07229682096603673,0,0,false_sos
2025-01-01 14:00:15.400,0.9664591742392973,0.30161134405695494,0.020489178848801748,0,0,false_sos
2025-01-01 14:00:15.500,1.1909396640399226,0.4283561288714472,0.2244804898006253,0,0,false_sos
2025-01-01 14:00:15.600,0.9593325413765994,0.37761728455861787,0.23160712266332317,0,0,false_sos
2025-01-01 14:00:15.700,0.9451010849760639,0.31048018799361765,0.01423145640053547,0,0,false_sos
2025-01-01 14:00:15.800,1.0123922876961648,0.33643824723014176,0.06729120272010092,0,0,false_sos
2025-01-01 14:00:15.900,1.0222268925130558,0.2349909157997216,0.009834604816890913,0,0,false_sos
2025-01-01 14:00:16.000,1.0603764007103225,0.26160565459241125,0.0381495081972667,0,0,false_sos
2025-01-01 14:00:16.100,0.9392092176941489,0.3386128224335808,0.12116718301617357,0,0,false_sos
2025-01-01 14:00:16.200,0.915627425826167,0.27399372307950737,0.023581791867981927,0,0,false_sos
2025-01-01 14:00:16.300,0.9217840795822407,0.2867834028091681,0.006156653756073771,0,0,false_sos
2025-01-01 14:00:16.400,1.059789727643586,0.22725527088754544,0.1380056480613452,0,0,false_sos
2025-01-01 14:00:16.500,1.0860545227331437,0.2658436006052528,0.026264795089557813,0,0,false_sos
2025-01-01 14:00:16.600,0.9394018315752545,0.2670339671772333,0.14665269115788926,0,0,false_sos
2025-01-01 14:00:16.700,0.9591339012654038,0.2733273126495902,0.01973206969014929,0,0,false_sos
2025-01-01 14:00:16.800,0.9979483403251098,0.3892410615545664,0.03881443905970605,0,0,false_sos
2025-01-01 14:00:16.900,0.9232768159517941,0.29356989048905885,0.0746715243733157,0,0,false_sos
2025-01-01 14:00:17.000,0.9601622915622097,0.30427278243886297,0.03688547561041555,0,0,false_sos
2025-01-01 14:00:17.100,1.0750768375086077,0.35681375642324903,0.11491454594639805,0,0,false_sos
2025-01-01 14:00:17.200,0.9021510600882109,0.2848093557036502,0.17292577742039683,0,0,false_sos
2025-01-01 14:00:17.300,1.029487606582169,0.3349753435131122,0.1273365464939581,0,0,false_sos
2025-01-01 14:00:17.400,1.0943227794788166,0.2068216521279908,0.06483517289664764,0,0,false_sos
2025-01-01 14:00:17.500,0.9139126827350275,0.2827388300053445,0.18041009674378916,0,0,false_sos
2025-01-01 14:00:17.600,1.0875420079280118,0.3273071077912171,0.17362932519298435,0,0,false_sos
2025-01-01 14:00:17.700,1.000369112094035,0.2631296974897516,0.0871728958339768,0,0,false_sos
2025-01-01 14:00:17.800,0.9571853281467807,0.3250299461978919,0.043183783947254306,0,0,false_sos
2025-01-01 14:00:17.900,1.069470200796069,0.28272429157782347,0.11228487264928833,0,0,false_sos
2025-01-01 14:00:18.000,1.0058392918379258,0.3306263469692356,0.06363090895814327,0,0,false_sos
2025-01-01 14:00:18.100,0.9807951428289078,0.35425036196583853,0.02504414900901797,0,0,false_sos
2025-01-01 14:00:18.200,0.9537726674808528,0.2884833262435015,0.02702247534805502,0,0,false_sos
2025-01-01 14:00:18.300,0.9326662770502799,0.24237128618034184,0.02110639043057283,0,0,false_sos
2025-01-01 14:00:18.400,0.9557277905989158,0.24950649786264992,0.023061513548635837,0,0,false_sos
2025-01-01 14:00:18.500,0.9806795750088662,0.303747427521797,0.024951784409950384,0,0,false_sos
2025-01-01 14:00:18.600,1.0609784658047234,0.29726279458586685,0.08029889079585728,0,0,false_sos
2025-01-01 14:00:18.700,0.9797985929456954,0.2179914196780402,0.08117987285902806,0,0,false_sos
2025-01-01 14:00:18.800,1.023331240861171,0.3498906514858739,0.04353264791547562,0,0,false_sos
2025-01-01 14:00:18.900,0.9688275579965352,0.3615622294407252,0.054503682864635805,0,0,false_sos
2025-01-01 14:00:19.000,1.038015015823508,0.2999022645077777,0.06918745782697278,0,0,false_sos
2025-01-01 14:00:19.100,0.994210947342086,0.31518621952842935,0.04380406848142193,0,0,false_sos
2025-01-01 14:00:19.200,1.1015246478150047,0.3150297643189244,0.10731370047291866,0,0,false_sos
2025-01-01 14:00:19.300,3.8170441995548017,3.587151150849931,2.715519551739797,0,0,false_sos
2025-01-01 14:00:19.400,4.677021350567586,5.295121287455126,0.8599771510127847,0,0,false_sos
2025-01-01 14:00:19.500,5.898625813981481,6.2501468509537625,1.221604463413895,0,0,false_sos
2025-01-01 14:00:19.600,6.739900393048151,7.101991582325638,0.8412745790666696,0,0,false_sos
2025-01-01 14:00:19.700,7.878545351835851,9.066911794071785,1.1386449587877001,0,0,false_sos
2025-01-01 14:00:19.800,8.720552029043029,10.568263720304333,0.8420066772071779,0,0,false_sos
2025-01-01 14:00:19.900,8.910105412634465,11.12085423337168,0.18955338359143603,0,0,false_sos
2025-01-01 14:00:20.000,9.355352069012236,11.546546439163505,0.44524665637777083,2,1,false_sos
2025-01-01 14:00:20.100,9.307040383471481,11.712969685697589,0.04831168554075482,2,1,false_sos
2025-01-01 14:00:20.200,8.668621019937197,9.7066568969271,0.6384193635342843,2,1,false_sos
2025-01-01 14:00:20.300,8.107145912816186,9.484464461577554,0.5614751071210105,2,1,false_sos
2025-01-01 14:00:20.400,7.454665123421139,7.569962175618216,0.6524807893950468,2,1,false_sos
2025-01-01 14:00:20.500,5.563860059708476,5.950745974014232,1.890805063712663,2,1,false_sos
2025-01-01 14:00:20.600,4.668492775719281,4.808530840247192,0.8953672839891951,2,1,false_sos
2025-01-01 14:00:20.700,1.9692194143020108,2.421064812150301,2.6992733614172706,2,1,false_sos
2025-01-01 14:00:20.800,1.591715112543303,2.522554404028975,0.37750430175870786,2,1,false_sos
2025-01-01 14:00:20.900,1.6227467933291453,2.7310296583252045,0.031031680785842397,2,1,false_sos
2025-01-01 14:00:21.000,1.7810216008608748,2.582834088955288,0.1582748075317295,2,1,false_sos
2025-01-01 14:00:21.100,1.9469181189044624,2.195660100581573,0.16589651804358763,2,1,false_sos
2025-01-01 14:00:21.200,1.5619110092572026,2.2628521724368813,0.3850071096472598,2,1,false_sos
2025-01-01 14:00:21.300,1.729498095387317,3.020452083786986,0.1675870861301143,2,1,false_sos
2025-01-01 14:00:21.400,1.6771896676050047,2.3220585534454297,0.05230842778231226,2,1,false_sos
2025-01-01 14:00:21.500,2.0660412167145386,3.02817352620049,0.3888515491095339,2,1,false_sos
2025-01-01 14:00:21.600,1.9204606546381817,2.9162387914665198,0.14558056207635683,2,1,false_sos
2025-01-01 14:00:21.700,1.8008751583286238,2.553318845699206,0.11958549630955795,2,1,false_sos
2025-01-01 14:00:21.800,1.8090929972298386,2.8397370927524745,0.008217838901214858,2,1,false_sos
2025-01-01 14:00:21.900,1.8254778508621772,2.511571749773708,0.016384853632338547,2,1,false_sos
2025-01-01 14:00:22.000,1.5156708151682121,2.1194788533257736,0.30980703569396506,2,1,false_sos
2025-01-01 14:00:22.100,1.784753058653561,2.3821361769279683,0.2690822434853488,2,1,false_sos
2025-01-01 14:00:22.200,2.0944848560018374,2.353692294750745,0.3097317973482765,2,1,false_sos
2025-01-01 14:00:22.300,1.96533500225878,2.4399241639876728,0.12914985374305732,2,1,false_sos
2025-01-01 14:00:22.400,1.4737591951844136,2.0102906475093767,0.49157580707436654,2,1,false_sos
2025-01-01 14:00:22.500,1.6840943715766743,2.537268823065631,0.21033517639226074,2,1,false_sos
2025-01-01 14:00:22.600,1.4238041111776567,2.9026194499421676,0.2602902603990176,2,1,false_sos
2025-01-01 14:00:22.700,1.9877257729343518,2.835324314662409,0.5639216617566951,2,1,false_sos
2025-01-01 14:00:22.800,1.8347519829862189,2.7706311173941116,0.15297378994813293,2,1,false_sos
2025-01-01 14:00:22.900,1.9451633322770423,1.7804837620257712,0.11041134929082341,2,1,false_sos
2025-01-01 14:00:23.000,1.596119877280913,3.201677776660274,0.3490434549961292,2,1,false_sos
2025-01-01 14:00:23.100,1.5753147029633157,2.6937699489961204,0.02080517431759743,2,1,false_sos
2025-01-01 14:00:23.200,2.0010043349307782,2.592453734828371,0.42568963196746257,2,1,false_sos
2025-01-01 14:00:23.300,1.955307177137041,3.4540052362754947,0.045697157793737286,2,1,false_sos
2025-01-01 14:00:23.400,1.2751524682999285,1.9966054109376445,0.6801547088371125,2,1,false_sos
2025-01-01 14:00:23.500,2.316921136228959,2.9379691994661035,1.0417686679290306,2,1,false_sos
2025-01-01 14:00:23.600,1.642772743648772,3.2009454545435374,0.674148392580187,2,1,false_sos
2025-01-01 14:00:23.700,1.5567328097122244,2.176031857640162,0.08603993393654763,2,1,false_sos
2025-01-01 14:00:23.800,1.7973379477965519,2.3090217331685863,0.24060513808432749,2,1,false_sos
2025-01-01 14:00:23.900,1.7967896475854825,2.1996364335860163,0.0005483002110693302,2,1,false_sos
2025-01-01 14:00:24.000,1.5182412172773871,2.332264321539252,0.2785484303080954,2,1,false_sos
2025-01-01 14:00:24.100,2.04868571473469,2.117995526671924,0.5304444974573028,2,1,false_sos
2025-01-01 14:00:24.200,1.4917761933293392,2.7417448351818425,0.5569095214053508,2,1,false_sos
2025-01-01 14:00:24.300,1.6943574609619454,3.298970113401614,0.2025812676326062,2,1,false_sos
2025-01-01 14:00:24.400,2.3772287685580564,2.1921310730189765,0.682871307596111,2,1,false_sos
2025-01-01 14:00:24.500,1.1708355952776142,2.007558530487853,1.2063931732804423,2,1,false_sos
2025-01-01 14:00:24.600,1.8759685899107,2.1922244387511705,0.7051329946330858,2,1,false_sos
2025-01-01 14:00:24.700,2.097323402712054,1.9916533429947134,0.22135481280135427,2,1,false_sos
2025-01-01 14:00:24.800,1.617487115608741,2.522665544334145,0.4798362871033133,2,1,false_sos
2025-01-01 14:00:24.900,2.224544554311662,2.0769375402774193,0.6070574387029213,2,1,false_sos
2025-01-01 14:00:25.000,1.92430105681785,2.486078762246572,0.3002434974938122,2,1,false_sos
2025-01-01 14:00:25.100,1.8494864468131615,2.308951871013358,0.07481461000468848,2,1,false_sos
2025-01-01 14:00:25.200,1.6764644894857632,2.4928721463764965,0.17302195732739833,2,1,false_sos
2025-01-01 14:00:25.300,3.4128717603816727,3.7433477940054876,1.7364072708959095,2,1,false_sos
2025-01-01 14:00:25.400,4.2042649022830725,5.4165291148789745,0.7913931419013998,2,1,false_sos
2025-01-01 14:00:25.500,5.414215242411025,7.2691579510878555,1.2099503401279526,2,1,false_sos
2025-01-01 14:00:25.600,5.959447347092622,7.161948950546674,0.5452321046815971,2,1,false_sos
2025-01-01 14:00:25.700,7.500599065000313,9.249088433310979,1.5411517179076908,2,1,false_sos
2025-01-01 14:00:25.800,8.219519037497623,11.00292896703851,0.7189199724973099,2,1,false_sos
2025-01-01 14:00:25.900,8.66733416090104,11.142767873508461,0.44781512340341756,2,1,false_sos
2025-01-01 14:00:26.000,8.86749235636232,11.063911754604788,0.20015819546127922,2,1,false_sos
2025-01-01 14:00:26.100,8.611629127733643,10.738549681992946,0.2558632286286766,2,1,false_sos
2025-01-01 14:00:26.200,8.21348695665639,10.901283315005474,0.3981421710772537,2,1,false_sos
2025-01-01 14:00:26.300,7.826610931030009,9.027868740691451,0.3868760256263801,2,1,false_sos
2025-01-01 14:00:26.400,5.834162633738898,7.420458921866431,1.9924482972911113,2,1,false_sos
2025-01-01 14:00:26.500,5.40659096689194,6.752464627430437,0.4275716668469576,2,1,false_sos
2025-01-01 14:00:26.600,4.240540503479443,5.218276764000398,1.166050463412497,2,1,false_sos
2025-01-01 14:00:26.700,1.8306958614452682,2.0105820540009525,2.409844642034175,2,1,false_sos
2025-01-01 14:00:26.800,1.768864420640298,2.5402002120720213,0.06183144080497027,2,1,false_sos
2025-01-01 14:00:26.900,2.0655118966880774,2.3109502083818283,0.2966474760477795,2,1,false_sos
2025-01-01 14:00:27.000,2.2778739784925586,1.7600674465089854,0.21236208180448113,2,1,false_sos
2025-01-01 14:00:27.100,1.299600470732358,2.1505925093794076,0.9782735077602005,2,1,false_sos
2025-01-01 14:00:27.200,1.7576289799659386,2.9794952196714446,0.4580285092335805,2,1,false_sos
2025-01-01 14:00:27.300,1.9266927700660945,2.676840249255721,0.16906379010015593,2,1,false_sos
2025-01-01 14:00:27.400,1.822237837693182,2.0855716200465655,0.10445493237291248,2,1,false_sos
