device,timestamp,arima_pred_latency,arima_resid_latency,arima_pred_cpu_usage,arima_resid_cpu_usage
iPhone,2026-01-01 00:01:05,89.73521979955126,3.8670982306203,64.56315079762597,-2.119315337152493
iPhone,2026-01-01 00:01:06,90.01463504968262,-2.0711094097421494,64.39168116198317,-0.4687912555845415
iPhone,2026-01-01 00:01:07,89.85153170619469,-2.4284452525643303,64.32576575485672,0.5475250856087825
iPhone,2026-01-01 00:01:08,89.71134279743438,4.357182633204545,64.32008557450699,11.729334576266993
iPhone,2026-01-01 00:01:09,89.98677893089831,-1.1247652515827866,65.62303380408446,-10.354698876276636
iPhone,2026-01-01 00:01:10,89.92271330110037,-6.446647617905384,64.00643481387456,2.853175819444459
iPhone,2026-01-01 00:01:11,89.47870855562499,-5.258626997125191,64.61852724283007,-2.6693251055626277
iPhone,2026-01-01 00:01:12,89.14346790050413,-3.8261458485953312,64.17307700446737,-15.038813494194436
iPhone,2026-01-01 00:01:13,88.87849362180798,3.545993732577287,62.39797012500002,2.75461213489627
iPhone,2026-01-01 00:01:14,89.13056329183776,1.540373833891465,63.04736942212364,5.198588490892533
iPhone,2026-01-01 00:01:15,89.21852898700723,4.20884764937216,63.42533614659368,-10.448488811476345
iPhone,2026-01-01 00:01:16,89.51242025768018,-1.66158204960702,61.876894007980766,-3.367833359695851
iPhone,2026-01-01 00:01:17,89.38493947740696,1.4030172840314066,61.616139063572845,-15.537028727780331
iPhone,2026-01-01 00:01:18,89.49419936846107,3.633169803675287,59.65254739012026,-10.731672030588655
iPhone,2026-01-01 00:01:19,89.72350146861102,-1.2706577022248098,58.53746903831875,6.098598095766491
iPhone,2026-01-01 00:01:20,89.64677842833267,2.632833789869437,59.197919939384995,-5.603746081899857
iPhone,2026-01-01 00:01:21,89.81596775593245,-3.137700026560452,57.94306594812544,-9.293988569184265
iPhone,2026-01-01 00:01:22,89.6094740523368,-1.4486794719704221,56.585211993171214,0.9761952270240428
iPhone,2026-01-01 00:01:23,89.51100283534909,-1.4594524061753589,56.52344526233618,-4.687277407092097
iPhone,2026-01-01 00:01:24,89.4168826297942,-5.455648835758652,55.459463130838614,-3.730392482928785
iPhone,2026-01-01 00:01:25,89.04898826013837,3.3025222483142187,54.66080888559374,5.065480304648425
iPhone,2026-01-01 00:01:26,89.27926496754871,-1.737379008515319,54.86754231716192,-8.927540267268107
iPhone,2026-01-01 00:01:27,89.15284019666375,0.7668221853302271,53.158092437060574,-5.906908987623666
iPhone,2026-01-01 00:01:28,89.21414320659825,3.011133259307485,52.209495081429466,1.970422057975867
iPhone,2026-01-01 00:01:29,89.4072136949302,2.6074082532999654,52.07767659209319,7.318720760280691
iPhone,2026-01-01 00:01:30,89.58695450202615,3.478447351619735,52.34483608759374,8.439086143733213
iPhone,2026-01-01 00:01:31,89.81224517022207,-0.6135813039646365,52.63270597856822,-5.667418378804605
iPhone,2026-01-01 00:01:32,89.77356257963493,-2.2502241783312087,51.27677828780509,6.4076990114563515
iPhone,2026-01-01 00:01:33,89.61950113375602,-0.4333793574988647,51.80534908002029,-6.6706351978137945
iPhone,2026-01-01 00:01:34,89.59596502842501,-8.50687525549921,50.44357219325716,12.463781630390002
iPhone,2026-01-01 00:01:35,89.02060025297753,-6.793161738218814,51.75170902558555,-10.06417699045118
iPhone,2026-01-01 00:01:36,88.57810277363244,-5.7951460985512,49.85014769229994,8.57359183182848
iPhone,2026-01-01 00:01:37,88.18730330240231,-3.8473873001877053,50.84118019183454,-6.810763643155219
iPhone,2026-01-01 00:01:38,87.9396163774896,3.3113699640092733,49.46949256943109,12.752010084442631
iPhone,2026-01-01 00:01:39,88.15899522493085,-3.5120109489130584,50.886411362012595,0.8866483278060713
iPhone,2026-01-01 00:01:40,87.9232595922904,-0.721098094230527,50.357367152314595,-10.32800230130443
iPhone,2026-01-01 00:01:41,87.87763906227221,7.626434341884391,48.88297551032841,-5.886322502602667
iPhone,2026-01-01 00:01:42,88.38964665941789,-1.2516800051912327,48.25032663912653,3.3848252670371934
iPhone,2026-01-01 00:01:43,88.2969309864347,4.217720364060469,48.54290872427444,4.511305397734432
iPhone,2026-01-01 00:01:44,88.586948349481,-4.523706954455221,48.68603373653153,-3.971726731529124
iPhone,2026-01-01 00:01:45,88.27225371327415,-0.6673478361235539,47.812360253886496,-2.7615007024865292
iPhone,2026-01-01 00:01:46,88.241205631966,-4.461911090990142,47.34264928973667,2.2388548068256213
iPhone,2026-01-01 00:01:47,87.93122814032317,-1.2030892034595269,47.42228832264729,-2.6855224744786526
iPhone,2026-01-01 00:01:48,87.86538110795364,4.649994187120171,46.768280160511594,-12.46062082530301
iPhone,2026-01-01 00:01:49,88.1671853237763,-8.602747963524308,45.09030060637492,-7.8635342789497
iPhone,2026-01-01 00:01:50,87.59368530146364,2.663396954461561,44.19756385493345,-0.07087998169696164
iPhone,2026-01-01 00:01:51,87.77724019340039,1.3770925406218737,44.03037876313944,6.53045603871702
iPhone,2026-01-01 00:01:52,87.86547449709403,-2.9930650247338093,44.390356588988766,8.55442166644633
iPhone,2026-01-01 00:01:53,87.6656507494531,-7.1784134011941205,44.82592446569532,1.8534220815015772
iPhone,2026-01-01 00:01:54,87.18526998127686,0.764184639101714,44.46901407508976,-1.6358471119759983
iPhone,2026-01-01 00:01:55,87.24465164093039,-2.4350630644821933,43.94592364182802,1.7275929172965405
iPhone,2026-01-01 00:01:56,87.0753742350603,1.4103212620157421,43.94513103124332,-8.560249576575067
iPhone,2026-01-01 00:01:57,87.17800549162874,0.115903166679729,42.62641890989521,-4.015528019462316
iPhone,2026-01-01 00:01:58,87.17776026628621,7.875241848020124,42.12819457874094,-8.570770101761227
iPhone,2026-01-01 00:01:59,87.71362063944518,-2.0096489412409255,40.91442006777672,-10.674588377583042
iPhone,2026-01-01 00:02:00,87.56282580104515,-5.92568145864297,39.530828069254326,1.4519775825801844
iPhone,2026-01-01 00:02:01,87.17866606227767,0.32352412529590424,39.588565511653044,0.03753501711462803
iPhone,2026-01-01 00:02:02,87.19551365166964,0.3588197515328915,39.09012185575338,3.7434659661897953
iPhone,2026-01-01 00:02:03,87.22588527628434,5.870358899876763,39.07985816928207,2.468767980998912
iPhone,2026-01-01 00:02:04,87.6140361166322,2.705262690997799,38.83717056512684,0.30664226095232294
iPhone,2026-01-01 00:02:05,87.79430679628565,-0.02523005949853996,38.40798553822897,2.6670420129313115
iPhone,2026-01-01 00:02:06,87.78854679501845,5.351274156320173,38.349273525835585,-1.7216917856317409
iPhone,2026-01-01 00:02:07,88.15087454234876,-8.43512750947599,37.72151040863752,1.8572702119932742
iPhone,2026-01-01 00:02:08,87.5750688325948,-5.28027213207227,37.662153684392884,-6.279657068124422
iPhone,2026-01-01 00:02:09,87.23684374792981,-6.5443743794012335,36.5385383396078,2.306914088624289
iPhone,2026-01-01 00:02:10,86.79143908247849,-3.585474380042683,36.667195824641794,4.0765104532988445
iPhone,2026-01-01 00:02:11,86.56561549823044,-8.46642981189359,36.75369936942759,-5.553933211404129
iPhone,2026-01-01 00:02:12,85.98966388776543,1.9943169961930636,35.66283089631205,0.4259626882951366
iPhone,2026-01-01 00:02:13,86.14175744804629,-2.620958284236707,35.571499934711255,-4.35645730723364
iPhone,2026-01-01 00:02:14,85.94974986874979,-8.85003489584436,34.728242927962114,-2.9632178558065085
iPhone,2026-01-01 00:02:15,85.37212271086905,-6.1762193145684705,34.17683224572507,-6.714289496416612
iPhone,2026-01-01 00:02:16,84.95324395015982,0.7064669838113389,33.11727910014421,10.982960558449847
iPhone,2026-01-01 00:02:17,85.0150270839352,3.0844535445212244,34.249025045368725,8.36975199437596
iPhone,2026-01-01 00:02:18,85.21056771839436,8.497077134315134,34.5766319954267,4.280039929662692
iPhone,2026-01-01 00:02:19,85.78823069518833,12.318725087859747,34.565795528208156,14.286425193000504
iPhone,2026-01-01 00:02:20,86.59833034913912,-1.1764016812000762,35.93882846355204,-2.2478720959997105
iPhone,2026-01-01 00:02:21,86.51734368562714,-8.30425464361592,35.13176367204183,21.091724370271102
iPhone,2026-01-01 00:02:22,85.9580529174047,-13.647870807992916,37.65003114365079,-4.239447177055666
iPhone,2026-01-01 00:02:23,85.05274529661264,-0.9353287267275903,36.55370716718906,0.2547363752765932
iPhone,2026-01-01 00:02:24,84.99879144715338,-6.477303427093901,36.79191065351014,-4.518825183629211
iPhone,2026-01-01 00:02:25,84.56155849247915,-4.245851501237752,36.33753437496255,1.3783174064572918
iPhone,2026-01-01 00:02:26,84.28633004645452,-5.148977919502386,36.703856942147404,4.32360579475246
iPhone,2026-01-01 00:02:27,83.93867558086392,-2.6403301657281446,37.237378056849,-2.771581997585578
iPhone,2026-01-01 00:02:28,83.77062552106642,3.3652383118141387,36.85181487650453,10.949860127028678
iPhone,2026-01-01 00:02:29,83.99326462311095,-1.599118636209667,38.31828311384158,-1.1619167747891126
iPhone,2026-01-01 00:02:30,83.8858818522655,-3.2678559568602594,37.97290051101302,-0.4633669281887052
iPhone,2026-01-01 00:02:31,83.66695747122088,-7.632293685043649,38.09398306519092,-8.691035921821559
iPhone,2026-01-01 00:02:32,83.15808840967705,-10.517323270032819,37.21465645668502,1.6463773629060654
iPhone,2026-01-01 00:02:33,82.45825101911717,-4.074769046881144,37.770465354941095,-2.595876135522637
iPhone,2026-01-01 00:02:34,82.19376952064687,-1.8471451004393344,37.48863619507475,-5.436866251974102
iPhone,2026-01-01 00:02:35,82.0699332105199,7.18552298171241,36.97396280572483,-5.887957014974326
iPhone,2026-01-01 00:02:36,82.55623236776535,-1.6889500031399507,36.45727433240573,18.993249490088772
iPhone,2026-01-01 00:02:37,82.43149372086286,2.498130363417303,38.88116234852849,-3.735746538218841
iPhone,2026-01-01 00:02:38,82.60908204966934,-5.289623111695633,37.908807185866195,-10.861917684817112
iPhone,2026-01-01 00:02:39,82.24232077407108,-8.551018651208551,36.794551718308924,-4.166113569795449
iPhone,2026-01-01 00:02:40,81.68366494581137,-7.092990191249029,36.65328787958722,0.7857963705655919
iPhone,2026-01-01 00:02:41,81.20482768517655,-5.614228342563962,36.847437798667976,5.076915550746534
iPhone,2026-01-01 00:02:42,80.84140949483967,8.818453229885066,37.384847189747525,4.907261148989868
iPhone,2026-01-01 00:02:43,81.43070930115107,-6.7189512561911755,37.79526425793685,5.673297072352412
iPhone,2026-01-01 00:02:44,80.973547599925,1.8392397460444556,38.3417910726277,-3.787308417529296
iPhone,2026-01-01 00:02:45,81.1072905806348,-7.199383412502414,37.7814420131045,4.018536207850438
iPhone,2026-01-01 00:02:46,80.6144616750534,2.268779140909217,38.44106440566635,-4.796437306442172
iPhone,2026-01-01 00:02:47,80.78331251678128,-0.8296394155986633,37.82650030002231,-2.0154518125491663
iPhone,2026-01-01 00:02:48,80.71241250441454,-3.662352796578787,37.79105445427861,-3.684016843865251
iPhone,2026-01-01 00:02:49,80.48039675807321,-3.0457625957193386,37.45245544733772,-4.847205797776098
iPhone,2026-01-01 00:02:50,80.26761035942029,-6.096959856835554,36.994621917429946,11.781870878411482
iPhone,2026-01-01 00:02:51,79.870442066455,-0.38832776227583565,38.52295887062549,8.037039897262162
iPhone,2026-01-01 00:02:52,79.84142326031073,-5.05632378617031,39.14302125060733,9.855220930059815
iPhone,2026-01-01 00:02:53,79.5070666190121,-8.765639028878041,40.15861044997708,2.708741876861204
iPhone,2026-01-01 00:02:54,78.91943431835739,-8.628974072162833,40.34779947464822,8.120821726201449
iPhone,2026-01-01 00:02:55,78.35090598605775,-0.995798674343348,41.44604929961961,-10.297558726493577
iPhone,2026-01-01 00:02:56,78.28737107504169,5.913675621565716,40.23373604659099,59.76626395340901
iPhone,2026-01-01 00:02:57,78.68600757000907,-1.7655586815591704,47.92148972337765,-2.2898008857959766
iPhone,2026-01-01 00:02:58,78.55937640609874,-3.2156250580923142,46.34825007706498,2.900135844435219
iPhone,2026-01-01 00:02:59,78.35062032960585,-1.1664693264289525,47.393211490935556,0.5980511327074183
iPhone,2026-01-01 00:03:00,78.27009994595232,3.834704329633283,48.07163106500497,-9.172249619747063
iPhone,2026-01-01 00:03:01,78.53232379805159,-2.039070439522291,47.64419509084309,-11.83938150106168
iPhone,2026-01-01 00:03:02,78.38689972386558,-5.221808339387707,47.13462794306808,-5.341469971018803
iPhone,2026-01-01 00:03:03,78.04481860591825,2.5316512152127473,47.38340682707979,3.8385765777491585
iPhone,2026-01-01 00:03:04,78.21397156380576,-1.1978824450549297,48.449946780129125,4.141316623239064
iPhone,2026-01-01 00:03:05,78.13319468492696,4.247223865968067,49.25347733332614,-10.572900750902626
iPhone,2026-01-01 00:03:06,78.41936895059268,-2.970107235176016,48.30141946337066,-6.415456077910605
iPhone,2026-01-01 00:03:07,78.21434831603976,-9.969966315645962,48.242377581467814,-4.052497296514481
iPhone,2026-01-01 00:03:08,77.5514935078943,-10.189671481410059,48.27513634670225,-1.0240401080003778
iPhone,2026-01-01 00:03:09,76.87357398030635,5.421893442772259,48.53988740396814,-7.82203471267146
iPhone,2026-01-01 00:03:10,77.24774394447205,5.252005750017247,47.869148125367495,-7.071605340115838
iPhone,2026-01-01 00:03:11,77.58874766385284,-4.761881961058776,47.44033260022576,-1.9424132586897755
iPhone,2026-01-01 00:03:12,77.27131112888163,-5.617235155100673,47.53969300100615,4.8123219253262945
iPhone,2026-01-01 00:03:13,76.89542455388133,3.829932206280631,48.25022120277574,-4.270614158818532
iPhone,2026-01-01 00:03:14,77.15992213382833,-9.426259867481392,47.678473201382545,4.247706156439108
iPhone,2026-01-01 00:03:15,76.5173956590412,-7.868692345660065,48.386145145172286,12.250524389137652
iPhone,2026-01-01 00:03:16,76.00712614139316,0.18804494474402134,49.8069870782133,-5.2062345262692205
iPhone,2026-01-01 00:03:17,76.01587860764519,-5.151359913182844,48.96424907347419,3.7861268163334643
iPhone,2026-01-01 00:03:18,75.6759627245767,-3.0021556665700615,49.73193396217885,12.114483626777222
iPhone,2026-01-01 00:03:19,75.47473955424363,-3.727745436308936,51.23982827854073,0.9778458203298683
iPhone,2026-01-01 00:03:20,75.22934527333297,-1.1094974824175807,51.22486055990651,0.3717200626528623
iPhone,2026-01-01 00:03:21,75.15577224207934,4.184405656849009,51.5095326494618,12.707686859932494
iPhone,2026-01-01 00:03:22,75.43875338901675,-2.8091879267745554,53.29992451906047,1.083143214136662
iPhone,2026-01-01 00:03:23,75.24364834638638,0.02968812242393426,53.38669818432863,11.317731779296786
iPhone,2026-01-01 00:03:24,75.25334326613452,-13.570381257122051,55.079275649216136,5.335182355753375
iPhone,2026-01-01 00:03:25,74.33545384373227,-2.7618169640269485,55.81282282593446,-0.37053410935812536
iPhone,2026-01-01 00:03:26,74.17192664129297,-6.684169728871041,56.09241591225651,5.529407358532914
iPhone,2026-01-01 00:03:27,73.71093110465078,-8.211090442270873,57.26361893636916,3.656124126376106
iPhone,2026-01-01 00:03:28,73.17922875606577,-6.082724600065262,58.05336098578031,8.172382366157372
iPhone,2026-01-01 00:03:29,72.76460319603083,-3.051189402642308,59.458936171851015,-3.8249116628169944
iPhone,2026-01-01 00:03:30,72.57541265243174,3.288342335212448,59.337104601210044,0.8061368470431276
iPhone,2026-01-01 00:03:31,72.78780159348705,-8.231825440468114,60.12379532184944,-0.3281991544220375
iPhone,2026-01-01 00:03:32,72.23965450389437,-0.9913351267421717,60.624087607016804,4.891200854012013
iPhone,2026-01-01 00:03:33,72.1772942274029,-3.5921954909225775,61.76414010528629,-8.005858864507374
iPhone,2026-01-01 00:03:34,71.93625427566371,-2.6542923536375724,61.214778469781024,7.174732243018383
iPhone,2026-01-01 00:03:35,71.76233767553819,4.089792083490281,62.8282501267535,2.0303366181166638
iPhone,2026-01-01 00:03:36,72.03762354075134,1.4129720570364128,63.37509464714679,-10.688552204840114
iPhone,2026-01-01 00:03:37,72.12812295580873,5.244259643872553,62.56286439523726,8.0974993859435
iPhone,2026-01-01 00:03:38,72.48135051705728,-2.639387482157858,64.32772156744286,13.797402941392534
iPhone,2026-01-01 00:03:39,72.29632691241679,-5.228695092650938,66.20875289828462,3.5606341979896996
iPhone,2026-01-01 00:03:40,71.9533201462705,-2.5886349695681616,66.75870031716613,6.24264609770124
iPhone,2026-01-01 00:03:41,71.77908149288878,-0.14217761102537452,67.98865162791739,-4.137152120043716
iPhone,2026-01-01 00:03:42,71.77486998318834,-0.5233124966529488,67.93935883538336,-16.089271836378522
iPhone,2026-01-01 00:03:43,71.73593475087735,-6.84106125371126,66.75939520366548,-15.975872405564587
iPhone,2026-01-01 00:03:44,71.2804139327581,-0.5591548568704638,65.85459439008432,-0.18012193896123563
iPhone,2026-01-01 00:03:45,71.24755271080753,0.11828776323602597,66.69374175037129,-6.7675937528600585
iPhone,2026-01-01 00:03:46,71.2543726801084,11.517494976646049,66.19454604673027,-8.36111072129735
iPhone,2026-01-01 00:03:47,72.02935638744472,7.5030888539250356,65.6411463631681,-1.6952499787028756
iPhone,2026-01-01 00:03:48,72.51845546647192,-6.6687847386573225,65.86569734635965,2.962194749141659
iPhone,2026-01-01 00:03:49,72.07081235221509,-3.4202228704836273,66.40188549675086,-11.93485183627324
iPhone,2026-01-01 00:03:50,71.84594411526393,-9.100064160783589,65.0125446979268,-3.4170712350939
iPhone,2026-01-01 00:03:51,71.2365601915595,-4.147446991999388,65.03417386605237,10.357444423944841
iPhone,2026-01-01 00:03:52,70.96830485746393,0.6359095435068411,66.39803374092358,-9.034090136628905
iPhone,2026-01-01 00:03:53,71.00986206188057,5.03312593048561,65.05473439875604,5.976450953238796
iPhone,2026-01-01 00:03:54,71.3498717559928,-4.990046172983668,66.06839233242813,-4.483357482652011
iPhone,2026-01-01 00:03:55,71.00655698822759,-4.276521764207573,65.39565826415932,3.4217005260036615
iPhone,2026-01-01 00:03:56,70.73078058803607,-11.466936100029585,65.96578918023764,6.7142965609568535
iPhone,2026-01-01 00:03:57,69.95671223875007,-0.766230241616455,66.7021239786674,3.470968517824332
iPhone,2026-01-01 00:03:58,69.92401699194691,-5.224757146148875,66.98763028764901,4.329286511421913
iPhone,2026-01-01 00:03:59,69.56087014084694,-2.185219733286246,67.51112859184016,-10.667416969607494
iPhone,2026-01-01 00:04:00,69.43174876469217,-3.7776987438885214,66.25226467277605,6.383726973763757
iPhone,2026-01-01 00:04:01,69.16625981784739,0.42027221539710524,67.44414891399495,-8.653607451205119
iPhone,2026-01-01 00:04:02,69.21057648888609,-7.917906018778368,66.32921199860321,0.14959538406358774
iPhone,2026-01-01 00:04:03,68.66469389519338,-5.8911727300920305,66.67901791017417,-0.32294743851728924
iPhone,2026-01-01 00:04:04,68.2910272698936,12.495347016631186,66.68953615874881,1.1248377215321739
iPhone,2026-01-01 00:04:05,69.12036240097402,-5.382001433587497,66.87438149308966,-0.2430190769233036
iPhone,2026-01-01 00:04:06,68.75510164851185,-4.024290840196443,66.85542791577976,-8.651139415256225
iPhone,2026-01-01 00:04:07,68.48999128692118,10.95249385615729,65.87283068783891,-11.388328948181162
iPhone,2026-01-01 00:04:08,69.22793021036293,15.602398641301022,64.77344769525054,5.073701650709879
iPhone,2026-01-01 00:04:09,70.26260535453567,-5.764492115677669,65.6446288520285,-0.8112093030516974
iPhone,2026-01-01 00:04:10,69.86483381907382,-1.2953213496453628,65.30109978749648,6.053949720628665
iPhone,2026-01-01 00:04:11,69.78865388201163,2.388527565687241,65.95355089048867,-3.1952225592119063
iPhone,2026-01-01 00:04:12,69.94288190343971,9.232468562662149,65.32907345130307,-12.346240354717594
iPhone,2026-01-01 00:04:13,70.56654448860544,-4.902721956732918,63.891030605811466,5.424143536915679
iPhone,2026-01-01 00:04:14,70.22198376820309,-0.7802587624866106,64.79281448468612,-5.1138052935433365
iPhone,2026-01-01 00:04:15,70.18600253773465,4.442538519296733,63.89136445641134,0.47996643488816915
iPhone,2026-01-01 00:04:16,70.47217987109745,2.5209457545429785,63.953897078587715,-6.816410044366336
iPhone,2026-01-01 00:04:17,70.64775091603386,-1.6281217828014576,62.97385794542071,9.885388267857088
iPhone,2026-01-01 00:04:18,70.52799366608592,-0.21194504832968164,64.17610841173479,-9.296105712905472
iPhone,2026-01-01 00:04:19,70.52430142748507,-6.325257263617331,62.61683499563287,-4.308303398139017
iPhone,2026-01-01 00:04:20,70.09047926155957,-0.11589453863442145,62.20891201692435,-1.1435028713472093
iPhone,2026-01-01 00:04:21,70.09853730912835,-0.1695573784633524,61.99874225363559,-9.699480092011548
iPhone,2026-01-01 00:04:22,70.07508304514474,2.445643238135787,60.647097755907595,1.231299155869877
iPhone,2026-01-01 00:04:23,70.25071475297318,-1.565058623413691,60.80945152997201,9.648277257042352
iPhone,2026-01-01 00:04:24,70.1322847115265,3.7935304826350347,61.633630278586715,-6.293107510066264
iPhone,2026-01-01 00:04:25,70.40034847220996,6.340556194650176,60.34463502055799,0.7847773374100342
iPhone,2026-01-01 00:04:26,70.81027919916124,1.7567249720686107,60.38529826550598,-21.68757043195305
iPhone,2026-01-01 00:04:27,70.93397845971595,2.730477017813868,57.530907687011414,-0.288099243537026
